"https://winnipeg.ca/police/press/2021/01jan/2021_01_31.stm"|"January 31, 2021"|"Break & Enters Arrest: C20-299084"|"Stabbing Investigation: C21-23504"|"Stabbing Investigation: C21-24069"|"Stabbing Investigation: C21-24236"|"Suspicious Death Investigation: C21-24453"
"https://winnipeg.ca/police/press/2021/09sept/2021_09_14.stm"|"September 14, 2021"|"Robbery Public Advisory: C21-213824"
"https://winnipeg.ca/police/press/2021/09sept/2021_09_13.stm"|"September 13, 2021"|"Robbery Public Advisory: C21-213824"|"Stabbing Arrest C21-212274"|"Serious Assault Public Assistance: C21-213100"|"Hate Graffitti - Public Assistance: C21-169123"
"https://winnipeg.ca/police/press/2021/09sept/2021_09_10.stm"|"September 10, 2021"|"Sexual Assaults Arrests: C21-184715"|"Mischief Arrest: C21-210876"|"Robbery/Stolen Vehicle Arrests: C21-210637"
"https://winnipeg.ca/police/press/2021/09sept/2021_09_09.stm"|"September 9, 2021"|"Robbery Public Assistance Requested: C21-176848"|"Community Notification"
"https://winnipeg.ca/police/press/2021/09sept/2021_09_08.stm"|"September 8, 2021"|"Homicide Arrests: C20-202793"
"https://winnipeg.ca/police/press/2021/09sept/2021_09_07.stm"|"September 7, 2021"|"Shooting Investigation: C21- 206955"|"Aggravated Assault Investigation: C21-207033"|"Assault with Weapon Arrest: C21-207131"|"Stolen Vehicle Arrest: R21-207428"
"https://winnipeg.ca/police/press/2021/09sept/2021_09_02.stm"|"September 2, 2021"|"Sexual Exploitation Arrest: R21-29681"
"https://winnipeg.ca/police/press/2021/09sept/2021_09_01.stm"|"September 1, 2021"|"Homicide Update/Public Assistance Requested: C21-118058"|"Drugs Arrest: C21-202795"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_31.aspx"|"January 31, 2020 Media Releases"|"Winnipeg Police Station Duty Offices Reopen"|"Weapons — Arrest: C20- 22444"|"Weapons — Arrest: C20- 22619"|"Missing Person - Noreen Osborne: R20-3360"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_30.aspx"|"January 30, 2020 Media Releases"|"Sexual Exploitation — Arrests: C19-294773"|"Missing Person- Shawn HALL: R20-804"|"Fatal Motor Vehicle Collision — Investigation: C19-68285"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_29.aspx"|"January 29, 2020 Media Releases"|"Homicide – Update: C20-8144"|"Motor Vehicle Collision — Public Assistance Required: C20-20308"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_28.aspx"|"January 28, 2020 Media Releases"|"Armed and Barricaded — Arrest: C20-20096"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_27.aspx"|"January 27, 2020 Media Releases"|"Homicide – Arrest: C19-260888"|"Child Sexual Abuse Imagery – Arrest: R19-65160"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_24.aspx"|"January 22, 2020 Media Releases"|"Assault with a Weapon - C200016813"|"Fraud Warning"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_22.aspx"|"January 22, 2020 Media Releases"|"Homicide – Investigation/Arrest: C20-07995"|"Shots Fired – Investigation: C20-08113"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_21.aspx"|"January 21, 2020"|"Missing Person - Anakesha Thomas: R20-2080"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_17.aspx"|"January 17, 2020"|"Suspicious Death – Investigation: C20-9751"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_16.aspx"|"January 16, 2020"|"Motor Vehicle Collision – Investigation: C20-10551"|"Arson – Arrest: C200010917"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_15.aspx"|"January 15, 2020"|"Suspicious Death – Investigation: C20-09751"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_13.aspx"|"January 13, 2020"|"Homicide – Arrest Update: C20-7192"|"Homicide – Update: C20-8144"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_12.aspx"|"January 11, 2020"|"Homicide – Investigation: C20-8144"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_11.aspx"|"January 11, 2020"|"Homicide – Investigation: C20-7192"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_10.aspx"|"January 10, 2020"|"2019 Festive Season Checkstop Program – Final Results."|"Firearms – Arrest: C20-6506"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_08.aspx"|"January 8, 2020"|"Homicide – Public Assistance Requested: C19-299390"|"Assault with a Weapon – Arrest: C20-4362"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_07.aspx"|"January 7, 2020"|"Assault with a Weapon – Investigation: C20-4362"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_03.aspx"|"January 3, 2020"|"Missing Person: Anakesha Thomas: R19-80016 - Located"|"Stolen Vehicles – Arrests: C19-302961 & C19-302971"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_02.aspx"|"January 2, 2020"|"Commercial Robbery – Arrests: C20-226"|"Weapons – Arrest: C20-435"|"Assault – Arrest: C19-303572"|"Missing Person – Ailyah Campbell: R19-78798"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/01Jan/2020_01_01.aspx"|"January 1, 2020"|"Assault Police Officer – Arrest: C19-303540"|"Assault – Arrest: C19-303572"|"Assault Police Officer – Arrest: C20-227"|"Robbery – Arrest: C19-303387"|"Assault with a Weapon – Investigation: C20-148"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_28.aspx"|"February 28, 2020 Media Releases"|"Fraud – Arrest: R19-13182"|"Sexual Exploitation – Arrest: C20-42734"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_25.aspx"|"February 25, 2020 Media Releases"|"Missing Person – Melissa And Noah Cote – C20-45502 - - Located"|""|"Drug & Weapon Offences – Arrests: R20-2753"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_24.aspx"|"February 24, 2020 Media Releases"|"Assault with a Weapon – Investigation/Arrests: C20-42097"|"Mischief to Property – Arrests: C20-41783"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_21.aspx"|"February 21, 2020 Media Releases"|"WFPS Trained in Canine Emergency Care for the WPS K9 Unit"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_20.aspx"|"February 20, 2020 Media Releases"|"Manitoba Hydro – Fraud Advisory"|"Motor Vehicle Collision - Arrest: C20-39226"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_18.aspx"|"February 18, 2020 Media Releases"|"Aggravated Assault - Arrest: C20-35268"|"Assault with a Weapon - Arrest: C20-37218"|"Assault with a Weapon - Arrest: C20-35447"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_14.aspx"|"February 14, 2020 Media Releases"|"Missing Person - Cynthia Parisian: R19-13061"|"Community Notification"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_13.aspx"|"February 13, 2020 Media Releases"|"Theft/Fraud Investigation — Arrests: C20-24518"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_12.aspx"|"February 12, 2020 Media Releases"|"Missing Person - Kingsley GREYEYES: R200006978 - Located"|"Homicide – Arrest: C20-32100"|"Assault with a Weapon – Investigation: C20-32647"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_11.aspx"|"February 11, 2020 Media Releases"|"Community Notification"|"Stolen Vehicle — Arrest: C20-32047"|"Break and Enter — Arrests: C20-30485"|"Robbery — Investigation: C20-30292"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_10.aspx"|"February 10, 2020 Media Releases"|"Theft – Stolen Vehicle - Arrest: C20-28762"|"Theft – Stolen Vehicle - Arrest: C20-31176"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_06.aspx"|"February 6, 2020 Media Releases"|"Interjurisdictional Cooperation Lead to Drug Arrest in Calgary"|"Drug Investigation — Arrests: R20-5022"|"Homicide – Arrest: C20-9751"|"Assault with a Weapon/Firearm Offences – Arrest: C20-8774, C20-18179 & C20-25247"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_05.aspx"|"February 5, 2020 Media Releases"|"Theft Investigation — Suspects for Identification: C20-24518"|"Assault Police Officer – Arrests: C20-26690"|"Assault Police Officer – Arrest: C20-27004"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_04.aspx"|"February 4, 2020 Media Releases"|"Weapons – Arrests: C20-25473"|"Stolen Vehicle – Arrests: C20-26195"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/02Feb/2020_02_03.aspx"|"February 3, 2020 Media Releases"|"Shooting – Investigation: C20-24121"|"Robbery – Investigation: C20-24725"|"Robbery – Arrest: C20-25190"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_31.aspx"|"March 31, 2020 Media Releases"|"Community Notification"|"Community Notification"|"Missing Person – Lailani CURRIE: C20-68069 - LOCATED"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_30.aspx"|"March 30, 2020 Media Releases"|"Internet Luring – Arrest: R19-80257"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_28.aspx"|"March 28, 2020 Media Releases"|"Residential Break-ins – Arrest: C20-45925"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_27.aspx"|"March 27, 2020 Media Releases"|"Homicide – Public Assistance Requested: C20-54472"|"Homicide – Arrests: C20-66730"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_26.aspx"|"March 26, 2020 Media Releases"|"Homicide – Investigation: C20-66730"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_23.aspx"|"March 23, 2020 Media Releases"|"Homicide – Arrest: C20-59464"|"Missing Person – Michelle Grozelle R20-15923 - LOCATED"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_20.aspx"|"March 20, 2020 Media Releases"|"Homicide – Arrest: C20-61616"|"Homicide – Public Assistance Requested: C20-59464"|"Serious Motor Vehicle Collision – Investigation: C20-62468"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_19.aspx"|"March 19, 2020 Media Releases"|"Homicide – Investigation: C20-61616"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_18.aspx"|"March 18, 2020 Media Releases"|"Homicide – Investigation: C20-59464"|"Winnipeg Police Service Pandemic Precautions"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_17.aspx"|"March 17, 2020 Media Releases"|"Homicide – Investigation: C20-59464"|"Dangerous Driving — Arrest: C20-59875"|"Pandemic Precautions for the Public at the Winnipeg Police Service"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_16.aspx"|"March 16, 2020 Media Releases"|"Public Advisory – Covid-19 Scam"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_13.aspx"|"March 13, 2020 Media Releases"|"Fatal Motor Vehicle Collision – Investigation: C20-57133"|"Homicide – Public Assistance Requested: C20-54472"|"Fraud Prevention Month – Fraud Café – Postponed"|"Community Notification"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_12.aspx"|"March 12, 2020 Media Releases"|"Drug Seizure – Arrests: R19-58510"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_10.aspx"|"March 10, 2020 Media Releases"|"Homicide – Investigation: C20-54472"|"Suspicious Death – Investigation: C20-54259"|"Officer-Involved Shooting: C20-54551"|"Assault Peace Officer – Arrest: C20-54536"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_09.aspx"|"March 8, 2020 Media Releases"|"Armed Robbery – Public Assistance Requested: C18-274476"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_08.aspx"|"March 8, 2020 Media Releases"|"Shooting – Arrests: C20-52089"|"Firearm – Arrests: C20-52301"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2020/03mar/2020_03_06.aspx"|"March 6, 2020 Media Releases"|"Re-organization of MMIWG Investigations"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
